fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio,density_to_sugar_ratio
8.8,0.955,0.05,1.8,0.075,5.0,19.0,0.99616,3.3,0.44,9.6,4,low,red,75.744,0.11618081960287284,26.31578947368421,109.09090909090908,0.5534222222222223
9.1,0.4,0.57,4.6,0.08,6.0,20.0,0.99652,3.28,0.57,12.5,6,medium,red,98.625,0.09226869455006337,30.0,137.36263736263737,0.21663478260869565
6.5,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,5,low,red,85.212,0.0762803361028963,50.0,166.15384615384616,0.43283043478260874
7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,7,medium,red,97.836,0.0735925426223476,26.82926829268293,172.22222222222223,0.397756
6.4,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,5,low,red,85.212,0.07510679247054405,50.0,168.75,0.43283043478260874
7.0,0.745,0.12,1.8,0.114,15.0,64.0,0.99588,3.22,0.59,9.5,6,medium,red,74.955,0.09338936695350544,23.4375,135.71428571428572,0.5532666666666667
6.2,0.43,0.22,1.8,0.078,21.0,56.0,0.99633,3.52,0.6,9.5,6,medium,red,74.955,0.08271629644453339,37.5,153.2258064516129,0.5535166666666667
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,6,medium,red,74.955,0.105396571276099,24.46808510638298,120.25316455696202,0.43341739130434787
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,6,medium,red,77.322,0.09958355965960529,44.44444444444444,127.27272727272727,0.6630533333333334
7.7,0.26,0.26,2.0,0.052,19.0,77.0,0.9951,3.15,0.79,10.9,6,medium,red,86.001,0.08953384262973686,24.675324675324674,141.55844155844156,0.49755
7.9,0.58,0.23,2.3,0.076,23.0,94.0,0.99686,3.21,0.58,9.5,6,medium,red,74.955,0.105396571276099,24.46808510638298,120.25316455696202,0.43341739130434787
7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,3.16,0.54,9.8,6,medium,red,77.322,0.09958355965960529,44.44444444444444,127.27272727272727,0.6630533333333334
7.9,0.34,0.36,1.9,0.065,5.0,10.0,0.99419,3.27,0.54,11.2,7,medium,red,88.36800000000001,0.0893988774216911,50.0,141.77215189873417,0.5232578947368421
8.6,0.42,0.39,1.8,0.068,6.0,12.0,0.99516,3.35,0.69,11.7,8,high,red,92.313,0.09316130989134791,50.0,136.04651162790697,0.5528666666666667
9.9,0.74,0.19,5.8,0.111,33.0,76.0,0.99878,3.14,0.55,9.4,5,low,red,74.166,0.13348434592670497,43.42105263157895,94.94949494949495,0.17220344827586206
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,medium,red,86.79,0.0829588662288282,54.54545454545454,152.77777777777777,0.47397142857142854
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,medium,red,86.79,0.0829588662288282,54.54545454545454,152.77777777777777,0.47397142857142854
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,medium,red,86.79,0.0829588662288282,54.54545454545454,152.77777777777777,0.47397142857142854
9.9,0.72,0.55,1.7,0.136,24.0,52.0,0.99752,3.35,0.94,10.0,5,low,red,78.9,0.12547528517110265,46.15384615384615,101.01010101010101,0.5867764705882352
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7,medium,red,86.79,0.0829588662288282,54.54545454545454,152.77777777777777,0.47397142857142854
6.2,0.39,0.43,2.0,0.071,14.0,24.0,0.99428,3.45,0.87,11.2,7,medium,red,88.36800000000001,0.07016114430563099,58.333333333333336,180.64516129032256,0.49714
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,medium,red,82.056,0.08287023496148971,53.333333333333336,152.94117647058826,0.47379999999999994
6.6,0.44,0.15,2.1,0.076,22.0,53.0,0.9957,3.32,0.62,9.3,5,low,red,73.37700000000001,0.08994644098286927,41.509433962264154,140.9090909090909,0.47414285714285714
6.8,0.65,0.02,2.1,0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6,medium,red,82.056,0.08287023496148971,53.333333333333336,152.94117647058826,0.47379999999999994
9.6,0.38,0.42,1.9,0.071,5.0,13.0,0.99659,3.15,0.75,10.5,6,medium,red,82.845,0.11587905124026797,38.46153846153847,109.375,0.524521052631579
10.2,0.33,0.46,1.9,0.081,6.0,9.0,0.99628,3.1,0.48,10.4,6,medium,red,82.056,0.12430535244223456,66.66666666666666,101.96078431372551,0.5243578947368421
8.8,0.27,0.46,2.1,0.095,20.0,29.0,0.99488,3.26,0.56,11.3,6,medium,red,89.15700000000001,0.09870228922013975,68.96551724137932,128.4090909090909,0.4737523809523809
7.9,0.57,0.31,2.0,0.079,10.0,79.0,0.99677,3.29,0.69,9.5,6,medium,red,74.955,0.105396571276099,12.658227848101266,120.25316455696202,0.498385
8.2,0.34,0.37,1.9,0.057,43.0,74.0,0.99408,3.23,0.81,12.0,6,medium,red,94.68,0.0866075200675961,58.108108108108105,146.34146341463418,0.5232
8.2,0.4,0.31,1.9,0.082,8.0,24.0,0.996,3.24,0.69,10.6,6,medium,red,83.634,0.09804624913312766,33.33333333333333,129.26829268292684,0.5242105263157895
9.0,0.39,0.4,1.3,0.044,25.0,50.0,0.99478,3.2,0.83,10.9,6,medium,red,86.001,0.10464994593086126,50.0,121.11111111111113,0.7652153846153846
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,medium,red,90.735,0.12013004904391911,38.63636363636363,105.50458715596329,0.5540777777777778
10.9,0.32,0.52,1.8,0.132,17.0,44.0,0.99734,3.28,0.77,11.5,6,medium,red,90.735,0.12013004904391911,38.63636363636363,105.50458715596329,0.5540777777777778
8.1,0.53,0.22,2.2,0.078,33.0,89.0,0.99678,3.26,0.46,9.6,6,medium,red,75.744,0.10693916349809886,37.07865168539326,118.5185185185185,0.45308181818181814
10.5,0.36,0.47,2.2,0.074,9.0,23.0,0.99638,3.23,0.76,12.0,6,medium,red,94.68,0.1108998732572877,39.130434782608695,114.28571428571428,0.45289999999999997
12.6,0.39,0.49,2.5,0.08,8.0,20.0,0.9992,3.07,0.82,10.3,6,medium,red,81.26700000000001,0.15504448300047988,40.0,81.74603174603176,0.39968
9.2,0.46,0.23,2.6,0.091,18.0,77.0,0.99922,3.15,0.51,9.4,5,low,red,74.166,0.12404605884097834,23.376623376623375,102.17391304347827,0.3843153846153846
7.5,0.58,0.03,4.1,0.08,27.0,46.0,0.99592,3.02,0.47,9.2,5,low,red,72.58800000000001,0.1033228632831873,58.69565217391305,122.66666666666666,0.24290731707317076
9.0,0.58,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,5,low,red,75.744,0.1188212927756654,38.095238095238095,106.66666666666667,0.498845
5.1,0.42,0.0,1.8,0.044,18.0,88.0,0.99157,3.68,0.73,13.6,7,medium,red,107.304,0.04752851711026616,20.454545454545457,266.6666666666667,0.5508722222222222
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,low,red,74.955,0.10139416983523447,28.78787878787879,125.0,0.474847619047619
7.7,0.18,0.34,2.7,0.066,15.0,58.0,0.9947,3.37,0.78,11.8,6,medium,red,93.102,0.08270499022577388,25.862068965517242,153.24675324675326,0.3684074074074074
7.8,0.815,0.01,2.6,0.074,48.0,90.0,0.99621,3.38,0.62,10.8,5,low,red,85.212,0.09153640332347557,53.333333333333336,138.46153846153848,0.3831576923076923
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5,low,red,74.955,0.10139416983523447,28.78787878787879,125.0,0.474847619047619
10.2,0.23,0.37,2.2,0.057,14.0,36.0,0.99614,3.23,0.49,9.3,4,low,red,73.37700000000001,0.13900813606443432,38.88888888888889,91.1764705882353,0.4527909090909091
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,medium,red,100.992,0.07030259822560202,61.111111111111114,180.2816901408451,0.45109999999999995
6.0,0.33,0.32,12.9,0.054,6.0,113.0,0.99572,3.3,0.56,11.5,4,low,red,90.735,0.06612663250123987,5.3097345132743365,191.66666666666669,0.0771875968992248
7.8,0.55,0.0,1.7,0.07,7.0,17.0,0.99659,3.26,0.64,9.4,6,medium,red,74.166,0.10516948466952512,41.17647058823529,120.51282051282053,0.5862294117647059
7.1,0.75,0.01,2.2,0.059,11.0,18.0,0.99242,3.39,0.4,12.8,6,medium,red,100.992,0.07030259822560202,61.111111111111114,180.2816901408451,0.45109999999999995
8.1,0.73,0.0,2.5,0.081,12.0,24.0,0.99798,3.38,0.46,9.6,4,low,red,75.744,0.10693916349809886,50.0,118.5185185185185,0.399192
6.5,0.67,0.0,4.3,0.057,11.0,20.0,0.99488,3.45,0.56,11.8,4,low,red,93.102,0.069815900839939,55.00000000000001,181.53846153846155,0.23136744186046512
7.5,0.61,0.2,1.7,0.076,36.0,60.0,0.99494,3.1,0.4,9.3,5,low,red,73.37700000000001,0.10221186475326055,60.0,124.0,0.5852588235294118
9.8,0.37,0.39,2.5,0.079,28.0,65.0,0.99729,3.16,0.59,9.8,5,low,red,77.322,0.1267427122940431,43.07692307692308,100.0,0.398916
9.0,0.4,0.41,2.0,0.058,15.0,40.0,0.99414,3.22,0.6,12.2,6,medium,red,96.25800000000001,0.09349872218413013,37.5,135.55555555555554,0.49707
8.3,0.56,0.22,2.4,0.082,10.0,86.0,0.9983,3.37,0.62,9.5,5,low,red,74.955,0.11073310653058503,11.627906976744185,114.45783132530119,0.4159583333333333
5.9,0.29,0.25,13.4,0.067,72.0,160.0,0.99721,3.33,0.54,10.3,6,medium,red,81.26700000000001,0.07260019442085963,45.0,174.5762711864407,0.07441865671641791
7.4,0.55,0.19,1.8,0.082,15.0,34.0,0.99655,3.49,0.68,10.5,5,low,red,82.845,0.0893234353310399,44.11764705882353,141.89189189189187,0.5536388888888889
7.4,0.74,0.07,1.7,0.086,15.0,48.0,0.99502,3.12,0.48,10.0,5,low,red,78.9,0.09378960709759189,31.25,135.13513513513513,0.5853058823529412
7.4,0.55,0.19,1.8,0.082,15.0,34.0,0.99655,3.49,0.68,10.5,5,low,red,82.845,0.0893234353310399,44.11764705882353,141.89189189189187,0.5536388888888889
6.9,0.41,0.33,2.2,0.081,22.0,36.0,0.9949,3.41,0.75,11.1,6,medium,red,87.57900000000001,0.0787860103449457,61.111111111111114,160.86956521739128,0.4522272727272727
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,6,medium,red,86.001,0.08255717956767944,64.86486486486487,153.5211267605634,0.43266956521739136
7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,3.4,0.61,10.9,6,medium,red,86.001,0.08255717956767944,64.86486486486487,153.5211267605634,0.43266956521739136
7.5,0.58,0.14,2.2,0.077,27.0,60.0,0.9963,3.28,0.59,9.8,5,low,red,77.322,0.09699697369442073,45.0,130.66666666666669,0.4528636363636363
7.1,0.72,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,5,low,red,77.322,0.09182380176405162,42.857142857142854,138.0281690140845,0.5534833333333333
7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,5,low,red,74.955,0.105396571276099,46.15384615384615,120.25316455696202,0.7112071428571429
7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,5,low,red,86.001,0.09069661980674643,57.14285714285714,139.74358974358975,0.5243578947368421
6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.99358,3.47,0.45,11.0,5,low,red,86.79,0.07028459499942388,56.52173913043478,180.327868852459,0.4139916666666667
7.5,0.59,0.22,1.8,0.082,43.0,60.0,0.99499,3.1,0.42,9.2,5,low,red,72.58800000000001,0.1033228632831873,71.66666666666667,122.66666666666666,0.5527722222222222
7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,6,medium,red,86.79,0.08065445327802742,17.391304347826086,157.14285714285714,0.20756875000000002
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,medium,red,89.15700000000001,0.07626995076101707,45.45454545454545,166.1764705882353,0.36865925925925924
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,medium,red,89.15700000000001,0.07626995076101707,45.45454545454545,166.1764705882353,0.36865925925925924
8.6,0.635,0.68,1.8,0.403,19.0,56.0,0.99632,3.02,1.15,9.3,5,low,red,73.37700000000001,0.11720293825040543,33.92857142857143,108.13953488372094,0.5535111111111111
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,4,low,red,88.36800000000001,0.07129277566539922,70.83333333333334,177.77777777777777,0.497185
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5,low,red,77.322,0.1267427122940431,51.515151515151516,100.0,0.39890400000000004
8.2,0.78,0.0,2.2,0.089,13.0,26.0,0.9978,3.37,0.46,9.6,4,low,red,75.744,0.10825940008449514,50.0,117.07317073170734,0.45354545454545453
8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,6,medium,red,93.102,0.09129771648299714,50.98039215686274,138.82352941176472,0.5525333333333333
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,medium,red,81.26700000000001,0.08859684742884565,44.44444444444444,143.05555555555557,0.43288695652173914
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,medium,red,81.26700000000001,0.08859684742884565,44.44444444444444,143.05555555555557,0.43288695652173914
10.4,0.43,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,6,medium,red,89.946,0.11562493051386388,68.42105263157895,109.61538461538463,0.4330434782608696
6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,6,medium,red,74.955,0.09205523313988394,41.17647058823529,137.68115942028984,0.49834
5.5,0.49,0.03,1.8,0.044,28.0,87.0,0.9908,3.5,0.82,14.0,8,high,red,110.46000000000001,0.04979177982980264,32.18390804597701,254.54545454545453,0.5504444444444444
5.0,0.38,0.01,1.6,0.048,26.0,60.0,0.99084,3.7,0.75,14.0,6,medium,red,110.46000000000001,0.045265254390729676,43.333333333333336,280.0,0.619275
7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,6,medium,red,92.313,0.0790787863031209,37.5,160.27397260273972,0.6209375
5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,5,low,red,88.36800000000001,0.06676625022632626,56.81818181818182,189.83050847457625,0.5230789473684211
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,5,low,red,73.37700000000001,0.10221186475326055,77.27272727272727,124.0,0.49747
7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,6,medium,red,88.36800000000001,0.08826724606192286,47.22222222222222,143.5897435897436,0.47352380952380946
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,medium,red,74.955,0.1067307050897205,16.049382716049383,118.75,0.4334260869565218
8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,4,low,red,94.68,0.08977608787494719,30.0,141.1764705882353,0.15804126984126984
7.0,0.69,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,6,medium,red,76.533,0.0914638129957012,30.0,138.57142857142856,0.5244000000000001
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,medium,red,74.955,0.1067307050897205,16.049382716049383,118.75,0.4334260869565218
9.8,0.3,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,7,medium,red,90.735,0.10800683308535847,33.33333333333333,117.3469387755102,0.5851764705882353
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,medium,red,82.056,0.08652627473920249,51.85185185185185,146.47887323943664,0.524
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,medium,red,82.056,0.08652627473920249,51.85185185185185,146.47887323943664,0.524
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,6,medium,red,86.001,0.091859396983756,40.909090909090914,137.9746835443038,0.498095
8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,6,medium,red,80.47800000000001,0.10810407813315438,24.637681159420293,117.24137931034484,0.36938518518518515
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,5,low,red,86.001,0.08139440239066988,50.0,155.71428571428572,0.432504347826087
11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,5,low,red,82.845,0.13639929989739877,42.5531914893617,92.92035398230087,0.5540777777777778
7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.99328,3.35,0.54,12.4,6,medium,red,97.836,0.07257042397481499,54.83870967741935,174.64788732394368,0.397312
8.0,0.6,0.08,2.6,0.056,3.0,7.0,0.99286,3.22,0.37,13.0,5,low,red,102.57000000000001,0.07799551525787267,42.857142857142854,162.5,0.38186923076923074
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,low,red,80.47800000000001,0.08698029275081388,18.181818181818183,145.7142857142857,0.22203111111111112
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,low,red,80.47800000000001,0.08698029275081388,18.181818181818183,145.7142857142857,0.22203111111111112
7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,5,low,red,86.79,0.08756769213042977,50.0,144.73684210526315,0.5237947368421053
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,medium,red,86.001,0.0953477285147847,41.66666666666667,132.9268292682927,0.47446666666666665
5.9,0.395,0.13,2.4,0.056,14.0,28.0,0.99362,3.62,0.67,12.4,6,medium,red,97.836,0.06030500020442373,50.0,210.1694915254237,0.4140083333333333
7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,9.7,4,low,red,76.533,0.09799694249539415,50.0,129.33333333333331,0.5245894736842106
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,medium,red,86.001,0.0953477285147847,41.66666666666667,132.9268292682927,0.47446666666666665
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,low,red,74.955,0.08805283169901941,65.80645161290323,143.93939393939394,0.23153023255813954
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,low,red,74.955,0.08805283169901941,65.80645161290323,143.93939393939394,0.23153023255813954
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,6,medium,red,95.46900000000001,0.07541715111711654,51.724137931034484,168.05555555555554,0.47296666666666665
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,6,medium,red,96.25800000000001,0.05921585738328242,61.111111111111114,214.03508771929825,0.7085071428571429
7.6,1.58,0.0,2.1,0.137,5.0,9.0,0.99476,3.5,0.4,10.9,3,low,red,86.001,0.08837106545272728,55.55555555555556,143.42105263157896,0.47369523809523806
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,6,medium,red,98.625,0.05272496831432193,53.57142857142857,240.3846153846154,0.4625302325581396
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,6,medium,red,92.313,0.07257916003163152,35.08771929824561,174.62686567164178,0.49799
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,6,medium,red,88.36800000000001,0.10297845373891,26.666666666666668,123.07692307692308,0.4741714285714285
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.99501,3.36,0.66,11.2,5,low,red,88.36800000000001,0.09053050878145934,41.17647058823529,140.0,0.5527833333333333
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,5,low,red,72.58800000000001,0.10470050146029646,30.88235294117647,121.05263157894737,0.4328260869565218
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,low,red,77.322,0.09699697369442073,27.27272727272727,130.66666666666669,0.5242736842105263
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,low,red,79.68900000000001,0.12172319893586314,24.175824175824175,104.1237113402062,0.39916
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,4,low,red,87.57900000000001,0.07764418410806243,51.724137931034484,163.23529411764704,0.2551897435897436
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,low,red,79.68900000000001,0.12172319893586314,24.175824175824175,104.1237113402062,0.39916
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,5,low,red,72.58800000000001,0.09643467239764147,42.857142857142854,131.42857142857142,0.7114285714285715
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,low,red,77.322,0.09699697369442073,27.27272727272727,130.66666666666669,0.5242736842105263
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,6,medium,red,100.992,0.06436153358681876,44.44444444444444,196.92307692307693,0.3309666666666667
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,5,low,red,82.845,0.09656587603355664,34.146341463414636,131.25,0.5238526315789473
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,6,medium,red,79.68900000000001,0.08784148376814867,30.76923076923077,144.28571428571428,0.4328608695652174
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,6,medium,red,79.68900000000001,0.08784148376814867,34.78260869565217,144.28571428571428,0.41481666666666667
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,medium,red,77.322,0.09699697369442073,18.681318681318682,130.66666666666669,0.49808
5.4,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,6,medium,red,98.625,0.05475285171102662,34.78260869565217,231.4814814814815,0.82715
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,6,medium,red,93.891,0.1054414161101703,24.390243902439025,120.2020202020202,0.45289999999999997
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,medium,red,77.322,0.09699697369442073,18.681318681318682,130.66666666666669,0.49808
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.99652,2.9,1.33,9.1,6,medium,red,71.799,0.12674271229404308,28.125,100.0,0.5861882352941177
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,5,low,red,79.68900000000001,0.12172319893586314,13.636363636363635,104.1237113402062,0.3838307692307692
5.0,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,6,medium,red,98.625,0.050697084917617236,34.78260869565217,250.0,0.82715
9.1,0.34,0.42,1.8,0.058,9.0,18.0,0.99392,3.18,0.55,11.4,5,low,red,89.946,0.1011718141996309,50.0,125.27472527472527,0.5521777777777778
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,7,medium,red,86.79,0.10485078926143564,38.18181818181819,120.87912087912089,0.55275
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,medium,red,83.634,0.08011095965755555,52.94117647058824,158.2089552238806,0.5851764705882353
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,medium,red,83.634,0.08011095965755555,52.94117647058824,158.2089552238806,0.5851764705882353
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,medium,red,83.634,0.08011095965755555,52.94117647058824,158.2089552238806,0.5851764705882353
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,medium,red,83.634,0.08011095965755555,52.94117647058824,158.2089552238806,0.5851764705882353
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,5,low,red,73.37700000000001,0.08858361611949248,34.21052631578947,143.07692307692307,0.5530555555555555
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,medium,red,77.322,0.09570368071182846,18.681318681318682,132.43243243243242,0.47436190476190476
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,medium,red,77.322,0.09570368071182846,18.681318681318682,132.43243243243242,0.47436190476190476
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,5,low,red,72.58800000000001,0.10745577781451478,46.26865671641791,117.94871794871796,0.2622842105263158
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,6,medium,red,76.533,0.10975657559484145,24.0,115.47619047619047,0.5857705882352942
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,5,low,red,75.744,0.12014152936206168,25.0,105.4945054945055,0.45345454545454544
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,5,low,red,78.9,0.09125475285171102,36.36363636363637,138.88888888888889,0.49804
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,6,medium,red,99.414,0.06638903977307019,47.5,190.9090909090909,0.41411250000000005
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,low,red,74.955,0.08004802881729038,57.692307692307686,158.33333333333331,0.7103428571428572
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,low,red,74.955,0.08004802881729038,57.692307692307686,158.33333333333331,0.7103428571428572
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,low,red,74.955,0.08004802881729038,57.692307692307686,158.33333333333331,0.7103428571428572
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,medium,red,82.845,0.09053050878145935,41.935483870967744,140.0,0.5855176470588236
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,medium,red,82.845,0.09053050878145935,41.935483870967744,140.0,0.5855176470588236
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,medium,red,82.845,0.09053050878145935,41.935483870967744,140.0,0.5855176470588236
7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.99589,3.37,0.51,10.4,6,medium,red,82.056,0.0926196743687238,54.83870967741935,136.8421052631579,0.5858176470588236
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,medium,red,82.845,0.09053050878145935,41.935483870967744,140.0,0.5855176470588236
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,5,low,red,86.79,0.13250374467104503,40.0,95.65217391304348,0.3840461538461538
