fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,quality_label,wine_type,alcohol_g_per_L,acidity_to_alcohol_ratio,SO2_ratio,alc_acid_ratio,density_to_sugar_ratio,sugar_to_sulfur
5.0,0.255,0.22,2.7,0.043,46.0,153.0,0.99238,3.75,0.76,11.3,6,medium,white,89.15700000000001,0.05608084614780667,30.065359477124183,226.00000000000003,0.3675481481481481,0.01764705882352941
7.6,0.4,0.27,1.2,0.053,23.0,193.0,0.99164,3.22,0.38,11.6,5,low,white,91.524,0.08303832874437306,11.917098445595855,152.63157894736844,0.8263666666666667,0.0062176165803108805
5.5,0.21,0.25,1.2,0.04,18.0,75.0,0.99006,3.31,0.56,11.3,6,medium,white,89.15700000000001,0.061688930762587336,24.0,205.45454545454547,0.8250500000000001,0.016
6.0,0.2,0.25,2.0,0.041,30.0,95.0,0.99078,3.27,0.56,11.1,6,medium,white,87.57900000000001,0.06850957421299626,31.57894736842105,185.0,0.49539,0.021052631578947368
6.1,0.17,0.29,1.1,0.041,32.0,92.0,0.99036,3.26,0.57,11.2,6,medium,white,88.36800000000001,0.06902951294586275,34.78260869565217,183.60655737704917,0.9003272727272726,0.011956521739130435
7.5,0.21,0.29,1.5,0.046,35.0,107.0,0.99123,3.15,0.45,11.3,6,medium,white,89.15700000000001,0.08412126922171001,32.71028037383177,150.66666666666669,0.6608200000000001,0.014018691588785047
7.3,0.26,0.32,1.2,0.041,29.0,94.0,0.98978,3.07,0.45,12.0,6,medium,white,94.68,0.07710181664554287,30.851063829787233,164.38356164383563,0.8248166666666666,0.01276595744680851
6.2,0.35,0.2,18.1,0.069,33.0,158.0,0.99908,3.15,0.5,8.8,6,medium,white,69.432,0.08929600184353036,20.88607594936709,141.93548387096774,0.055197790055248615,0.11455696202531647
6.2,0.35,0.2,18.1,0.069,33.0,158.0,0.99908,3.15,0.5,8.8,6,medium,white,69.432,0.08929600184353036,20.88607594936709,141.93548387096774,0.055197790055248615,0.11455696202531647
6.5,0.43,0.31,3.6,0.046,19.0,143.0,0.99022,3.15,0.34,12.0,8,high,white,94.68,0.06865230249260668,13.286713286713287,184.6153846153846,0.2750611111111111,0.025174825174825177
6.5,0.4,0.31,3.5,0.046,22.0,147.0,0.99024,3.15,0.31,12.0,7,medium,white,94.68,0.06865230249260668,14.965986394557824,184.6153846153846,0.2829257142857143,0.023809523809523808
7.4,0.28,0.5,12.1,0.049,48.0,122.0,0.9973,3.01,0.44,9.0,5,low,white,71.01,0.10421067455287987,39.34426229508197,121.62162162162163,0.08242148760330578,0.09918032786885246
6.3,0.23,0.22,17.45,0.054,42.0,151.0,0.99853,3.12,0.6,9.3,6,medium,white,73.37700000000001,0.08585796639273885,27.81456953642384,147.61904761904762,0.05722234957020058,0.11556291390728476
6.2,0.34,0.25,12.1,0.059,33.0,171.0,0.99769,3.14,0.56,8.7,6,medium,white,68.643,0.09032239266931807,19.298245614035086,140.32258064516128,0.08245371900826447,0.07076023391812865
6.6,0.44,0.32,3.0,0.095,13.0,75.0,0.98954,3.1,0.63,12.8,6,medium,white,100.992,0.06535171102661597,17.333333333333336,193.93939393939397,0.3298466666666667,0.04
6.0,0.13,0.36,1.6,0.052,23.0,72.0,0.98974,3.1,0.5,11.5,7,medium,white,90.735,0.06612663250123987,31.944444444444443,191.66666666666669,0.6185875,0.022222222222222223
6.3,0.17,0.23,5.7,0.048,44.0,147.0,0.99382,3.08,0.54,10.0,5,low,white,78.9,0.07984790874524714,29.931972789115648,158.73015873015873,0.1743543859649123,0.03877551020408163
6.3,0.18,0.22,5.6,0.047,45.0,147.0,0.99383,3.09,0.54,10.0,5,low,white,78.9,0.07984790874524714,30.612244897959183,158.73015873015873,0.17746964285714287,0.03809523809523809
6.7,0.31,0.34,6.8,0.059,51.0,215.0,0.99538,3.33,0.56,10.3,5,low,white,81.26700000000001,0.08244428857962026,23.72093023255814,153.73134328358208,0.1463794117647059,0.03162790697674418
6.6,0.33,0.32,15.6,0.054,62.0,227.0,0.99734,3.25,0.56,10.4,5,low,white,82.056,0.0804328751096812,27.312775330396477,157.5757575757576,0.06393205128205129,0.06872246696035242
6.3,0.34,0.31,6.0,0.02,18.0,68.0,0.98981,3.22,0.29,13.4,7,medium,white,105.726,0.05958799160093071,26.47058823529412,212.6984126984127,0.16496833333333333,0.08823529411764706
6.8,0.29,0.32,1.8,0.032,18.0,130.0,0.99095,3.05,0.62,11.2,6,medium,white,88.36800000000001,0.07695093246424044,13.846153846153847,164.70588235294116,0.5505277777777777,0.013846153846153847
7.4,0.31,0.26,8.6,0.048,47.0,206.0,0.9964,3.26,0.36,9.1,5,low,white,71.799,0.10306550230504603,22.815533980582526,122.97297297297295,0.11586046511627907,0.04174757281553398
7.4,0.31,0.26,8.6,0.048,47.0,206.0,0.9964,3.26,0.36,9.1,5,low,white,71.799,0.10306550230504603,22.815533980582526,122.97297297297295,0.11586046511627907,0.04174757281553398
5.7,0.25,0.27,11.5,0.04,24.0,120.0,0.99411,3.33,0.31,10.8,6,medium,white,85.212,0.0668919870440783,20.0,189.47368421052633,0.08644434782608697,0.09583333333333334
6.8,0.27,0.28,7.8,0.038,26.0,89.0,0.9915,3.24,0.34,12.5,6,medium,white,98.625,0.06894803548795944,29.213483146067414,183.82352941176472,0.12711538461538463,0.08764044943820225
5.9,0.26,0.24,2.4,0.046,27.0,132.0,0.99234,3.63,0.73,11.3,5,low,white,89.15700000000001,0.06617539845441188,20.454545454545457,191.52542372881356,0.41347500000000004,0.01818181818181818
5.9,0.65,0.23,5.0,0.035,20.0,128.0,0.99016,3.46,0.48,12.8,6,medium,white,100.992,0.05842046894803549,15.625,216.94915254237287,0.198032,0.0390625
7.4,0.31,0.26,8.6,0.048,47.0,206.0,0.9964,3.26,0.36,9.1,5,low,white,71.799,0.10306550230504603,22.815533980582526,122.97297297297295,0.11586046511627907,0.04174757281553398
6.6,0.23,0.32,1.5,0.041,8.0,72.0,0.98949,3.22,0.39,12.7,6,medium,white,100.203,0.06586629142840034,11.11111111111111,192.42424242424244,0.65966,0.020833333333333332
6.8,0.18,0.35,5.4,0.054,53.0,143.0,0.99287,3.1,0.54,11.0,7,medium,white,86.79,0.07835004032722663,37.06293706293706,161.76470588235296,0.18386481481481481,0.03776223776223776
6.8,0.28,0.29,11.9,0.052,51.0,149.0,0.99544,3.02,0.58,10.4,6,medium,white,82.056,0.08287023496148971,34.22818791946309,152.94117647058826,0.08365042016806723,0.07986577181208054
6.8,0.28,0.29,11.9,0.052,51.0,149.0,0.99544,3.02,0.58,10.4,6,medium,white,82.056,0.08287023496148971,34.22818791946309,152.94117647058826,0.08365042016806723,0.07986577181208054
5.9,0.27,0.27,9.0,0.051,43.0,136.0,0.9941,3.25,0.53,10.7,6,medium,white,84.423,0.06988616846120134,31.61764705882353,181.3559322033898,0.11045555555555556,0.0661764705882353
6.1,0.25,0.28,10.0,0.055,56.0,131.0,0.994,3.22,0.35,10.9,6,medium,white,86.001,0.07092940779758374,42.74809160305343,178.68852459016395,0.0994,0.07633587786259542
6.8,0.28,0.29,11.9,0.052,51.0,149.0,0.99544,3.02,0.58,10.4,6,medium,white,82.056,0.08287023496148971,34.22818791946309,152.94117647058826,0.08365042016806723,0.07986577181208054
6.8,0.26,0.29,11.9,0.052,54.0,160.0,0.99546,3.03,0.58,10.4,6,medium,white,82.056,0.08287023496148971,33.75,152.94117647058826,0.08365210084033613,0.074375
7.1,0.13,0.29,15.5,0.064,56.0,115.5,0.99737,3.16,0.41,9.7,7,medium,white,76.533,0.09277043889563978,48.484848484848484,136.61971830985914,0.06434645161290323,0.1341991341991342
6.8,0.18,0.35,5.4,0.054,53.0,143.0,0.99287,3.1,0.54,11.0,7,medium,white,86.79,0.07835004032722663,37.06293706293706,161.76470588235296,0.18386481481481481,0.03776223776223776
6.2,0.2,0.25,15.0,0.055,8.0,120.0,0.99767,3.19,0.53,9.6,6,medium,white,75.744,0.0818546683565695,6.666666666666667,154.83870967741936,0.06651133333333333,0.125
5.8,0.24,0.28,1.4,0.038,40.0,76.0,0.98711,3.1,0.29,13.9,7,medium,white,109.671,0.05288544829535611,52.63157894736842,239.6551724137931,0.7050785714285716,0.018421052631578946
7.6,0.48,0.31,9.4,0.046,6.0,194.0,0.99714,3.07,0.61,9.4,5,low,white,74.166,0.10247283121646038,3.0927835051546393,123.6842105263158,0.10607872340425532,0.04845360824742268
7.4,0.26,0.32,3.7,0.032,29.0,193.0,0.99134,3.1,0.67,12.5,6,medium,white,98.625,0.07503168567807351,15.025906735751295,168.9189189189189,0.2679297297297297,0.01917098445595855
6.2,0.2,0.25,15.0,0.055,8.0,120.0,0.99767,3.19,0.53,9.6,6,medium,white,75.744,0.0818546683565695,6.666666666666667,154.83870967741936,0.06651133333333333,0.125
6.1,0.3,0.47,1.4,0.049,50.0,187.0,0.9927,3.19,0.45,9.5,5,low,white,74.955,0.08138216263091187,26.737967914438503,155.73770491803282,0.7090714285714287,0.0074866310160427805
6.2,0.32,0.5,6.5,0.048,61.0,186.0,0.9948,3.19,0.45,9.6,5,low,white,75.744,0.0818546683565695,32.795698924731184,154.83870967741936,0.15304615384615386,0.03494623655913978
6.1,0.3,0.47,1.4,0.049,50.0,187.0,0.9927,3.19,0.45,9.5,5,low,white,74.955,0.08138216263091187,26.737967914438503,155.73770491803282,0.7090714285714287,0.0074866310160427805
6.3,0.34,0.52,6.3,0.047,63.0,186.0,0.99481,3.18,0.44,9.6,5,low,white,75.744,0.08317490494296578,33.87096774193548,152.38095238095238,0.15790634920634922,0.03387096774193548
7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7,7,medium,white,68.643,0.10780414608918608,19.642857142857142,117.56756756756755,0.07286496350364964,0.08154761904761905
7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7,7,medium,white,68.643,0.10780414608918608,19.642857142857142,117.56756756756755,0.07286496350364964,0.08154761904761905
7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7,7,medium,white,68.643,0.10780414608918608,19.642857142857142,117.56756756756755,0.07286496350364964,0.08154761904761905
7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7,7,medium,white,68.643,0.10780414608918608,19.642857142857142,117.56756756756755,0.07286496350364964,0.08154761904761905
7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7,7,medium,white,68.643,0.10780414608918608,19.642857142857142,117.56756756756755,0.07286496350364964,0.08154761904761905
7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7,7,medium,white,68.643,0.10780414608918608,19.642857142857142,117.56756756756755,0.07286496350364964,0.08154761904761905
7.2,0.26,0.38,1.5,0.061,12.0,120.0,0.99192,3.18,0.46,10.4,5,low,white,82.056,0.08774495466510676,10.0,144.44444444444443,0.66128,0.0125
7.0,0.31,0.35,1.6,0.063,13.0,119.0,0.99184,3.22,0.5,10.7,5,low,white,84.423,0.0829157930895609,10.92436974789916,152.85714285714283,0.6199,0.013445378151260505
6.6,0.22,0.35,1.4,0.05,23.0,83.0,0.99019,3.17,0.48,12.0,7,medium,white,94.68,0.0697084917617237,27.710843373493976,181.81818181818184,0.7072785714285715,0.016867469879518072
5.8,0.23,0.31,3.5,0.044,35.0,158.0,0.98998,3.19,0.37,12.1,7,medium,white,95.46900000000001,0.060752705066566104,22.151898734177212,208.6206896551724,0.2828514285714286,0.022151898734177215
6.3,0.17,0.32,1.0,0.04,39.0,118.0,0.98886,3.31,0.4,13.1,8,high,white,103.35900000000001,0.0609526020956085,33.05084745762712,207.93650793650795,0.98886,0.00847457627118644
6.0,0.19,0.26,1.4,0.039,30.0,104.0,0.98998,3.32,0.41,12.4,6,medium,white,97.836,0.06132711885195634,28.846153846153843,206.66666666666669,0.7071285714285714,0.01346153846153846
6.7,0.21,0.34,1.5,0.035,45.0,123.0,0.98949,3.24,0.36,12.6,7,medium,white,99.414,0.0673949343150864,36.58536585365854,188.0597014925373,0.65966,0.012195121951219513
7.4,0.16,0.3,13.7,0.056,33.0,168.0,0.99825,2.9,0.44,8.7,7,medium,white,68.643,0.10780414608918608,19.642857142857142,117.56756756756755,0.07286496350364964,0.08154761904761905
6.6,0.22,0.37,1.6,0.04,31.0,101.0,0.99009,3.15,0.66,12.0,5,low,white,94.68,0.0697084917617237,30.693069306930692,181.81818181818184,0.61880625,0.015841584158415842
6.8,0.34,0.27,5.2,0.06,14.0,169.0,0.99252,3.27,0.57,11.6,6,medium,white,91.524,0.07429745203443905,8.284023668639055,170.58823529411765,0.19086923076923076,0.03076923076923077
7.1,0.34,0.86,1.4,0.174,36.0,99.0,0.99288,2.92,0.5,9.3,5,low,white,73.37700000000001,0.09676056529975331,36.36363636363637,130.98591549295776,0.7092,0.01414141414141414
6.3,0.24,0.22,11.9,0.05,65.0,179.0,0.99659,3.06,0.58,9.3,6,medium,white,73.37700000000001,0.08585796639273885,36.312849162011176,147.61904761904762,0.08374705882352941,0.0664804469273743
6.9,0.35,0.39,2.4,0.048,25.0,157.0,0.99133,3.2,0.54,11.1,7,medium,white,87.57900000000001,0.0787860103449457,15.92356687898089,160.86956521739128,0.4130541666666667,0.015286624203821656
6.8,0.24,0.33,3.2,0.049,68.0,161.0,0.99324,3.1,0.69,10.2,6,medium,white,80.47800000000001,0.08449514152936205,42.2360248447205,150.0,0.3103875,0.01987577639751553
6.4,0.25,0.33,1.7,0.037,35.0,113.0,0.99164,3.23,0.66,10.6,6,medium,white,83.634,0.07652390176244112,30.973451327433626,165.62499999999997,0.5833176470588235,0.01504424778761062
5.8,0.19,0.33,4.2,0.038,49.0,133.0,0.99107,3.16,0.42,11.3,7,medium,white,89.15700000000001,0.06505378153145573,36.84210526315789,194.82758620689657,0.2359690476190476,0.031578947368421054
6.9,0.24,0.4,15.4,0.052,81.0,198.0,0.9986,3.2,0.69,9.4,5,low,white,74.166,0.09303454413073377,40.909090909090914,136.23188405797103,0.06484415584415584,0.07777777777777778
6.5,0.31,0.61,13.0,0.053,31.0,123.0,0.99708,3.09,0.5,9.3,6,medium,white,73.37700000000001,0.08858361611949248,25.203252032520325,143.07692307692307,0.07669846153846153,0.10569105691056911
6.6,0.25,0.32,5.6,0.039,15.0,68.0,0.99163,2.96,0.52,11.1,6,medium,white,87.57900000000001,0.07536053163429589,22.058823529411764,168.1818181818182,0.17707678571428573,0.08235294117647059
7.5,0.38,0.56,9.7,0.055,15.0,170.0,0.99605,3.13,0.65,9.9,6,medium,white,78.111,0.09601720628336598,8.823529411764707,132.0,0.10268556701030929,0.05705882352941176
6.2,0.3,0.3,2.5,0.041,29.0,82.0,0.99065,3.31,0.61,11.8,7,medium,white,93.102,0.06659362849348027,35.36585365853659,190.3225806451613,0.39626,0.03048780487804878
6.4,0.33,0.28,4.0,0.04,24.0,81.0,0.9903,3.26,0.64,12.6,7,medium,white,99.414,0.06437725068903777,29.629629629629626,196.87499999999997,0.247575,0.04938271604938271
6.9,0.24,0.4,15.4,0.052,81.0,198.0,0.9986,3.2,0.69,9.4,5,low,white,74.166,0.09303454413073377,40.909090909090914,136.23188405797103,0.06484415584415584,0.07777777777777778
7.6,0.27,0.32,1.2,0.043,23.0,72.0,0.99236,3.06,0.68,10.5,5,low,white,82.845,0.0917375822318788,31.944444444444443,138.1578947368421,0.8269666666666667,0.016666666666666666
5.9,0.24,0.34,2.0,0.037,40.0,108.0,0.98948,3.19,0.5,12.3,6,medium,white,97.04700000000001,0.060795284758931235,37.03703703703704,208.4745762711864,0.49474,0.018518518518518517
5.3,0.33,0.3,1.2,0.048,25.0,119.0,0.99045,3.32,0.62,11.3,6,medium,white,89.15700000000001,0.05944569691667507,21.008403361344538,213.20754716981133,0.8253750000000001,0.010084033613445377
6.4,0.21,0.21,5.1,0.097,21.0,105.0,0.9939,3.07,0.46,9.6,5,low,white,75.744,0.08449514152936206,20.0,149.99999999999997,0.19488235294117648,0.04857142857142857
7.0,0.22,0.3,1.4,0.04,14.0,63.0,0.98985,3.2,0.33,12.0,6,medium,white,94.68,0.0739332488381918,22.22222222222222,171.42857142857142,0.7070357142857143,0.02222222222222222
7.8,0.27,0.35,1.2,0.05,36.0,140.0,0.99138,3.09,0.45,11.2,5,low,white,88.36800000000001,0.08826724606192286,25.71428571428571,143.5897435897436,0.82615,0.008571428571428572
6.7,0.2,0.24,6.5,0.044,28.0,100.0,0.99348,3.12,0.33,10.2,6,medium,white,80.47800000000001,0.08325256591863614,28.000000000000004,152.23880597014926,0.15284307692307691,0.065
8.1,0.27,0.33,1.3,0.045,26.0,100.0,0.99066,2.98,0.44,12.4,6,medium,white,97.836,0.08279161045014105,26.0,153.08641975308643,0.7620461538461538,0.013000000000000001
6.7,0.2,0.24,6.5,0.044,28.0,100.0,0.99348,3.12,0.33,10.2,6,medium,white,80.47800000000001,0.08325256591863614,28.000000000000004,152.23880597014926,0.15284307692307691,0.065
7.1,0.45,0.24,2.7,0.04,24.0,87.0,0.98862,2.94,0.38,13.4,8,high,white,105.726,0.06715472069311239,27.586206896551722,188.73239436619718,0.36615555555555557,0.031034482758620693
5.8,0.22,0.29,1.3,0.036,25.0,68.0,0.98865,3.24,0.35,12.6,6,medium,white,99.414,0.05834188343694047,36.76470588235294,217.24137931034483,0.7605,0.01911764705882353
6.3,0.3,0.48,7.4,0.053,34.0,149.0,0.99472,3.18,0.53,9.8,5,low,white,77.322,0.08147745790331341,22.818791946308725,155.55555555555557,0.13442162162162163,0.049664429530201344
7.9,0.36,0.53,12.9,0.049,63.0,139.0,0.99792,2.94,0.45,9.1,5,low,white,71.799,0.11002938759592751,45.32374100719424,115.18987341772151,0.07735813953488373,0.09280575539568346
8.1,0.27,0.33,1.3,0.045,26.0,100.0,0.99066,2.98,0.44,12.4,6,medium,white,97.836,0.08279161045014105,26.0,153.08641975308643,0.7620461538461538,0.013000000000000001
8.0,0.24,0.33,1.2,0.044,28.0,101.0,0.99035,3.03,0.43,12.5,6,medium,white,98.625,0.08111533586818757,27.722772277227726,156.25,0.8252916666666666,0.011881188118811881
6.7,0.41,0.27,2.6,0.033,25.0,85.0,0.99086,3.05,0.34,11.7,6,medium,white,92.313,0.07257916003163152,29.411764705882355,174.62686567164178,0.3811,0.03058823529411765
6.7,0.24,0.31,2.3,0.044,37.0,113.0,0.99013,3.29,0.46,12.9,6,medium,white,101.781,0.06582761026124719,32.743362831858406,192.53731343283582,0.4304913043478261,0.020353982300884955
6.2,0.3,0.32,1.3,0.054,27.0,183.0,0.99266,3.3,0.43,10.1,5,low,white,79.68900000000001,0.07780245705178883,14.754098360655737,162.9032258064516,0.7635846153846153,0.007103825136612022
6.9,0.26,0.38,10.5,0.044,33.0,139.0,0.99517,3.06,0.5,10.3,6,medium,white,81.26700000000001,0.08490531211931042,23.741007194244602,149.27536231884056,0.09477809523809524,0.07553956834532374
6.7,0.41,0.27,2.6,0.033,25.0,85.0,0.99086,3.05,0.34,11.7,6,medium,white,92.313,0.07257916003163152,29.411764705882355,174.62686567164178,0.3811,0.03058823529411765
5.9,0.32,0.2,14.4,0.05,29.0,144.0,0.99666,3.24,0.41,10.3,6,medium,white,81.26700000000001,0.07260019442085963,20.13888888888889,174.5762711864407,0.0692125,0.1
6.1,0.25,0.3,1.2,0.036,42.0,107.0,0.991,3.34,0.56,10.8,7,medium,white,85.212,0.0715861615734873,39.25233644859813,177.04918032786887,0.8258333333333333,0.011214953271028037
5.6,0.23,0.29,3.1,0.023,19.0,89.0,0.99068,3.25,0.51,11.2,6,medium,white,88.36800000000001,0.06337135614702154,21.34831460674157,200.0,0.31957419354838706,0.0348314606741573
6.6,0.23,0.32,1.7,0.024,26.0,102.0,0.99084,3.29,0.6,11.8,6,medium,white,93.102,0.07088999162209189,25.49019607843137,178.7878787878788,0.5828470588235295,0.016666666666666666
6.0,0.17,0.21,6.0,0.05,26.0,134.0,0.9939,3.08,0.54,9.8,6,medium,white,77.322,0.07759757895553658,19.402985074626866,163.33333333333334,0.16565,0.04477611940298507
7.1,0.38,0.42,11.8,0.041,32.0,193.0,0.99624,3.04,0.49,10.0,6,medium,white,78.9,0.08998732572877058,16.580310880829018,140.84507042253523,0.0844271186440678,0.061139896373057
6.6,0.31,0.37,6.2,0.052,13.0,164.0,0.99602,3.24,0.39,8.8,4,low,white,69.432,0.09505703422053231,7.926829268292683,133.33333333333334,0.1606483870967742,0.03780487804878049
6.5,0.38,0.53,1.4,0.142,5.0,69.0,0.9926,3.14,0.52,10.1,4,low,white,79.68900000000001,0.08156709207042377,7.246376811594203,155.3846153846154,0.7090000000000001,0.020289855072463767
7.0,0.44,0.24,12.1,0.056,68.0,210.0,0.99718,3.05,0.5,9.5,5,low,white,74.955,0.09338936695350544,32.38095238095238,135.71428571428572,0.08241157024793389,0.05761904761904762
7.0,0.44,0.24,12.1,0.056,68.0,210.0,0.99718,3.05,0.5,9.5,5,low,white,74.955,0.09338936695350544,32.38095238095238,135.71428571428572,0.08241157024793389,0.05761904761904762
7.0,0.44,0.24,12.1,0.056,68.0,210.0,0.99718,3.05,0.5,9.5,5,low,white,74.955,0.09338936695350544,32.38095238095238,135.71428571428572,0.08241157024793389,0.05761904761904762
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,4,low,white,72.58800000000001,0.084035928803659,23.893805309734514,150.81967213114754,0.25472820512820515,0.034513274336283185
8.0,0.33,0.32,4.6,0.041,31.0,180.0,0.99184,2.92,0.74,12.2,6,medium,white,96.25800000000001,0.08310997527478235,17.22222222222222,152.5,0.21561739130434784,0.025555555555555554
7.0,0.44,0.24,12.1,0.056,68.0,210.0,0.99718,3.05,0.5,9.5,5,low,white,74.955,0.09338936695350544,32.38095238095238,135.71428571428572,0.08241157024793389,0.05761904761904762
6.0,0.19,0.29,1.2,0.046,29.0,92.0,0.99033,3.22,0.53,11.3,6,medium,white,89.15700000000001,0.067297015377368,31.521739130434785,188.33333333333334,0.8252750000000001,0.013043478260869565
6.3,0.28,0.34,8.1,0.038,44.0,129.0,0.99248,3.26,0.29,12.1,6,medium,white,95.46900000000001,0.06599000722747697,34.10852713178294,192.06349206349208,0.1225283950617284,0.0627906976744186
6.1,0.38,0.14,3.9,0.06,27.0,113.0,0.99344,3.07,0.34,9.2,4,low,white,72.58800000000001,0.084035928803659,23.893805309734514,150.81967213114754,0.25472820512820515,0.034513274336283185
5.3,0.43,0.11,1.1,0.029,6.0,51.0,0.99076,3.51,0.48,11.2,4,low,white,88.36800000000001,0.05997646206771681,11.76470588235294,211.32075471698113,0.900690909090909,0.021568627450980395
5.4,0.22,0.35,6.5,0.029,26.0,87.0,0.99092,3.29,0.44,12.5,7,medium,white,98.625,0.05475285171102662,29.88505747126437,231.4814814814815,0.15244923076923078,0.07471264367816093
6.2,0.345,0.27,10.1,0.056,38.0,187.0,0.99486,3.31,0.56,10.6,5,low,white,83.634,0.07413252983236483,20.32085561497326,170.96774193548384,0.09850099009900991,0.05401069518716577
5.6,0.255,0.57,10.7,0.056,66.0,171.0,0.99464,3.25,0.61,10.4,7,medium,white,82.056,0.06824607585063859,38.59649122807017,185.71428571428575,0.0929570093457944,0.06257309941520467
5.2,0.2,0.27,3.2,0.047,16.0,93.0,0.99235,3.44,0.53,10.1,7,medium,white,79.68900000000001,0.06525367365633901,17.20430107526882,194.2307692307692,0.31010937499999996,0.034408602150537634
6.2,0.29,0.23,12.4,0.048,33.0,201.0,0.99612,3.11,0.56,9.9,6,medium,white,78.111,0.07937422386091587,16.417910447761194,159.6774193548387,0.08033225806451613,0.061691542288557215
6.3,0.26,0.25,5.2,0.046,11.0,133.0,0.99202,2.97,0.68,11.0,6,medium,white,86.79,0.07258900795022467,8.270676691729323,174.6031746031746,0.1907730769230769,0.039097744360902256
6.0,0.22,0.23,5.0,0.045,10.0,122.0,0.99261,2.94,0.63,10.0,6,medium,white,78.9,0.07604562737642585,8.19672131147541,166.66666666666669,0.198522,0.040983606557377046
7.5,0.35,0.37,2.5,0.066,29.0,89.0,0.98964,3.14,0.42,12.7,6,medium,white,100.203,0.07484805844136402,32.58426966292135,169.33333333333331,0.395856,0.028089887640449437
6.6,0.39,0.28,9.2,0.036,10.0,92.0,0.99206,3.07,0.35,12.1,6,medium,white,95.46900000000001,0.0691323885240235,10.869565217391305,183.33333333333334,0.10783260869565219,0.09999999999999999
6.3,0.23,0.33,6.9,0.052,23.0,118.0,0.9938,3.23,0.46,10.4,6,medium,white,82.056,0.07677683533196841,19.491525423728813,165.0793650793651,0.14402898550724638,0.05847457627118644
6.3,0.22,0.3,2.0,0.05,23.0,120.0,0.99204,3.24,0.47,10.4,6,medium,white,82.056,0.07677683533196841,19.166666666666668,165.0793650793651,0.49602,0.016666666666666666
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,5,low,white,72.58800000000001,0.0881688433349865,18.103448275862068,143.74999999999997,0.06649066666666667,0.12931034482758622
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,5,low,white,72.58800000000001,0.0881688433349865,18.103448275862068,143.74999999999997,0.06649066666666667,0.12931034482758622
7.5,0.23,0.3,1.2,0.03,27.0,80.0,0.99192,3.05,0.68,10.5,5,low,white,82.845,0.09053050878145935,33.75,140.0,0.8266,0.015
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,5,low,white,72.58800000000001,0.0881688433349865,18.103448275862068,143.74999999999997,0.06649066666666667,0.12931034482758622
5.7,0.28,0.36,1.8,0.041,38.0,90.0,0.99002,3.27,0.98,11.9,7,medium,white,93.891,0.06070869412403745,42.22222222222222,208.7719298245614,0.5500111111111111,0.02
6.5,0.26,0.24,10.8,0.042,47.0,130.0,0.996,3.08,0.4,10.1,6,medium,white,79.68900000000001,0.08156709207042377,36.15384615384615,155.3846153846154,0.09222222222222222,0.08307692307692308
6.4,0.27,0.29,3.9,0.034,62.0,140.0,0.99237,3.1,0.59,11.1,6,medium,white,87.57900000000001,0.07307687916052935,44.285714285714285,173.43749999999997,0.25445384615384614,0.027857142857142858
5.9,0.22,0.29,4.2,0.037,69.0,144.0,0.99214,3.13,0.74,10.8,7,medium,white,85.212,0.0692390743087828,47.91666666666667,183.05084745762713,0.23622380952380953,0.029166666666666667
6.8,0.26,0.26,2.0,0.019,23.5,72.0,0.99041,3.16,0.47,11.8,6,medium,white,93.102,0.07303817318639771,32.63888888888889,173.52941176470588,0.495205,0.027777777777777776
7.6,0.36,0.48,13.5,0.038,44.0,116.0,0.9982,3.04,0.48,9.2,5,low,white,72.58800000000001,0.10470050146029646,37.93103448275862,121.05263157894737,0.07394074074074074,0.11637931034482758
7.6,0.35,0.47,13.3,0.037,42.0,116.0,0.99822,3.04,0.5,9.2,5,low,white,72.58800000000001,0.10470050146029646,36.206896551724135,121.05263157894737,0.07505413533834586,0.11465517241379311
5.7,0.18,0.26,2.2,0.023,21.0,95.0,0.9893,3.07,0.54,12.3,6,medium,white,97.04700000000001,0.05873442764845899,22.105263157894736,215.78947368421052,0.4496818181818181,0.023157894736842106
6.6,0.36,0.47,1.4,0.145,26.0,124.0,0.99274,3.09,0.56,10.1,6,medium,white,79.68900000000001,0.08282197040996875,20.967741935483872,153.03030303030303,0.7091000000000001,0.01129032258064516
5.9,0.14,0.2,1.6,0.04,26.0,114.0,0.99105,3.25,0.45,11.4,6,medium,white,89.946,0.06559491250305739,22.807017543859647,193.22033898305085,0.6194062499999999,0.014035087719298246
